Country,City,PO/ORDER#,Categories,SKU,QTY ORD,CHANNEL,WAREHOUSE,Pick-Up / Delivery,Customer,SALES $,EXPECTED 
United States,NEW YORK CITY,101623,Fresh Packaged,FP3055,21,Retail,Kern,Delivery,Customer1,2625,45233
United States,Detroit,101622,Organic Beauty,OY2545,8,Retail,Kern,Delivery,Customer1,1000,45282
United States,Detroit,101621,Organic Pet,OP8025,7,Retail,Kern,Delivery,Customer1,875,45206
United States,Detroit,101620,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45201
United States,San Diego,101619,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45205
United States,Phoenix,101618,Organic Beauty,OY2545,56,Retail,Kern,Delivery,Customer1,7000,45203
United States,Phoenix,101617,Healthy Beverage,HB1016,56,Retail,Kern,Delivery,Customer1,7000,45269
United States,Dallas,101616,Fresh Packaged,FP2020,8,Retail,Kern,Delivery,Customer1,1000,45233
United States,Dallas,101615,Organic Beauty,OY2545,6,Retail,Kern,Delivery,Customer1,750,45266
United States,Dallas,101614,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45280
United States,Indianapolis,101613,Fresh Packaged,FP2020,26,Ecomm,Kern,Delivery,Customer2,3250,45258
United States,Indianapolis,101612,Healthy Beverage,HB1016,84,Ecomm,Kern,Delivery,Customer2,10500,45228
United States,Seattle,101611,Organic Beauty,OY2545,9,Major Distributor,Kern,Delivery,Customer3,1125,45218
United States,Seattle,101610,Healthy Beverage,HB1016,9,Major Distributor,Kern,Delivery,Customer3,1125,45232
United States,Austin,101609,Fresh Packaged,FP2020,18,Ecomm,Kern,Delivery,Customer2,2250,45264
United States,Austin,101608,Organic Beauty,OY2545,18,Ecomm,Kern,Delivery,Customer2,2250,45263
United States,Austin,101607,Fresh Packaged,FP3055,56,Ecomm,Kern,Delivery,Customer2,7000,45201
United States,Detroit,101606,Fresh Packaged,FP2020,39,Retail,Kern,Delivery,Customer1,4875,45213
United States,Detroit,101605,Organic Beauty,OY2545,42,Retail,Kern,Delivery,Customer1,5250,45220
United States,Detroit,101604,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45273
United States,Detroit,101603,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45288
United States,Phoenix,101602,Fresh Packaged,FP2020,17,Retail,Kern,Delivery,Customer1,2125,45219
United States,Phoenix,101601,Healthy Beverage,HB1016,6,Retail,Kern,Delivery,Customer1,750,45201
United States,NEW YORK CITY,101600,Organic Pet,OP8025,38,Retail,Kern,Delivery,Customer1,4750,45213
United States,NEW YORK CITY,101599,Fresh Packaged,FP2020,78,Retail,Kern,Delivery,Customer1,9750,45245
United States,NEW YORK CITY,101598,Organic Beauty,OY2545,6,Retail,Kern,Delivery,Customer1,750,45218
United States,NEW YORK CITY,101597,Organic Pet,OP8025,27,Retail,Kern,Delivery,Customer1,3375,45279
United States,Philadelphia,101596,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45265
United States,Philadelphia,101595,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45275
United States,Philadelphia,101594,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45208
United States,Philadelphia,101593,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45202
United States,Phoenix,101592,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45262
United States,Phoenix,101591,Healthy Beverage,HB1016,6,Retail,Kern,Delivery,Customer1,750,45265
United States,NEW YORK CITY,101590,Fresh Packaged,FP2020,52,Retail,Kern,Delivery,Customer1,6500,45221
United States,NEW YORK CITY,101589,Organic Beauty,OY2545,37,Retail,Kern,Delivery,Customer1,4625,45261
United States,NEW YORK CITY,101588,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45260
United States,Dallas,101587,Fresh Packaged,FP2020,6,Retail,Kern,Delivery,Customer1,750,45235
United States,Dallas,101586,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45203
United States,Dallas,101585,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45272
United States,Las Vegas,101584,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45284
United States,Las Vegas,101583,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45252
United States,NEW YORK CITY,101582,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45221
United States,San Diego,101581,Organic Beauty,OY2545,39,Retail,Kern,Delivery,Customer1,4875,45283
United States,San Diego,101580,Fresh Packaged,FP3055,13,Retail,Kern,Delivery,Customer1,1625,45288
United States,Detroit,101579,Fresh Packaged,FP2020,6,Retail,Kern,Delivery,Customer1,750,45232
United States,Detroit,101578,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45287
United States,Memphis,101577,Fresh Packaged,FP2020,472,Closeout,Kern,Delivery,Customer5,59000,45209
United States,Memphis,101576,Organic Beauty,OY2545,476,Closeout,Kern,Delivery,Customer5,59500,45263
United States,Memphis,101575,Organic Pet,OP8025,832,Closeout,Kern,Delivery,Customer5,104000,45213
United States,Memphis,101574,Fresh Packaged,FP3055,617,Closeout,Kern,Delivery,Customer5,77125,45279
United States,Memphis,101573,Fresh Packaged,FP2020,832,Closeout,Kern,Delivery,Customer5,104000,45220
United States,Memphis,101572,Organic Beauty,OY2545,832,Closeout,Kern,Delivery,Customer5,104000,45262
United States,Memphis,101571,Organic Pet,OP8025,1248,Closeout,Kern,Delivery,Customer5,156000,45258
United States,Memphis,101570,Fresh Packaged,FP3055,416,Closeout,Kern,Delivery,Customer5,52000,45246
United States,Memphis,101569,Organic Pet,OP8025,459,Closeout,Kern,Delivery,Customer5,57375,45285
United States,Memphis,101568,Fresh Packaged,FP3055,416,Closeout,Kern,Delivery,Customer5,52000,45236
United States,Memphis,101567,Healthy Beverage,HB1016,195,Closeout,Kern,Delivery,Customer5,24375,45231
United States,Dallas,101566,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45230
United States,Dallas,101565,Healthy Beverage,HB1016,6,Retail,Kern,Delivery,Customer1,750,45287
United States,Phoenix,101564,Fresh Packaged,FP2020,6,Retail,Kern,Delivery,Customer1,750,45289
United States,Phoenix,101563,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45216
United States,Phoenix,101562,Healthy Beverage,HB1016,6,Retail,Kern,Delivery,Customer1,750,45270
United States,San Diego,101561,Fresh Packaged,FP2020,6,Retail,Kern,Delivery,Customer1,750,45221
United States,San Diego,101560,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45275
United States,San Diego,101559,Organic Pet,OP8025,6,Retail,Kern,Delivery,Customer1,750,45247
United States,San Diego,101558,Healthy Beverage,HB1016,65,Retail,Kern,Delivery,Customer1,8125,45217
United States,Louisville,101557,Fresh Packaged,FP2020,14,Ecomm,Kern,Delivery,Customer2,1750,45272
United States,Louisville,101556,Organic Beauty,OY2545,22,Ecomm,Kern,Delivery,Customer2,2750,45237
United States,Louisville,101555,Healthy Beverage,HB1016,22,Ecomm,Kern,Delivery,Customer2,2750,45276
United States,Columbus,101554,Fresh Packaged,FP2020,20,Ecomm,Kern,Delivery,Customer2,2500,45262
United States,Columbus,101553,Organic Beauty,OY2545,31,Ecomm,Kern,Delivery,Customer2,3875,45287
United States,Columbus,101552,Fresh Packaged,FP3055,52,Ecomm,Kern,Delivery,Customer2,6500,45258
United States,Columbus,101551,Healthy Beverage,HB1016,30,Ecomm,Kern,Delivery,Customer2,3750,45288
United States,Austin,101550,Fresh Packaged,FP2020,11,Ecomm,Kern,Delivery,Customer2,1375,45262
United States,Austin,101549,Organic Beauty,OY2545,38,Ecomm,Kern,Delivery,Customer2,4750,45270
United States,Austin,101548,Fresh Packaged,FP3055,22,Ecomm,Kern,Delivery,Customer2,2750,45255
United States,Austin,101547,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45222
United States,Jacksonville,101546,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer2,6500,45264
United States,Jacksonville,101545,Organic Beauty,OY2545,104,Ecomm,Kern,Delivery,Customer2,13000,45274
United States,Jacksonville,101544,Fresh Packaged,FP3055,52,Ecomm,Kern,Delivery,Customer2,6500,45225
United States,Jacksonville,101543,Healthy Beverage,HB1016,104,Ecomm,Kern,Delivery,Customer2,13000,45286
United States,Indianapolis,101542,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer2,6500,45246
United States,Indianapolis,101541,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45212
United States,Indianapolis,101540,Fresh Packaged,FP3055,52,Ecomm,Kern,Delivery,Customer2,6500,45283
United States,Indianapolis,101539,Healthy Beverage,HB1016,25,Ecomm,Kern,Delivery,Customer2,3125,45220
United States,Detroit,101538,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45258
United States,Detroit,101537,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45284
United States,Detroit,101536,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45251
United States,Phoenix,101535,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45239
United States,Phoenix,101534,Organic Beauty,OY2545,3,Retail,Kern,Delivery,Customer1,375,45226
United States,Phoenix,101533,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45217
United States,Phoenix,101532,Healthy Beverage,HB1016,4,Retail,Kern,Delivery,Customer1,500,45253
United States,Nashville,101531,Fresh Packaged,FP2020,24,Major Distributor,Kern,Delivery,Customer3,3000,45243
United States,Nashville,101530,Healthy Beverage,HB1016,12,Major Distributor,Kern,Delivery,Customer3,1500,45238
United States,Dallas,101529,Fresh Packaged,FP2020,6,Retail,Kern,Delivery,Customer1,750,45265
United States,Dallas,101528,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45266
United States,Dallas,101527,Organic Pet,OP8025,7,Retail,Kern,Delivery,Customer1,875,45242
United States,Dallas,101526,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45205
United States,NEW YORK CITY,101525,Fresh Packaged,FP2020,33,Retail,Kern,Delivery,Customer1,4125,45240
United States,NEW YORK CITY,101524,Organic Beauty,OY2545,62,Retail,Kern,Delivery,Customer1,7750,45268
United States,NEW YORK CITY,101523,Organic Pet,OP8025,41,Retail,Kern,Delivery,Customer1,5125,45289
United States,NEW YORK CITY,101522,Fresh Packaged,FP3055,59,Retail,Kern,Delivery,Customer1,7375,45265
United States,NEW YORK CITY,101521,Healthy Beverage,HB1016,130,Retail,Kern,Delivery,Customer1,16250,45286
United States,Detroit,101520,Fresh Packaged,FP2020,39,Retail,Kern,Delivery,Customer1,4875,45265
United States,Detroit,101519,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45223
United States,Detroit,101518,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45207
United States,Detroit,101517,Healthy Beverage,HB1016,39,Retail,Kern,Delivery,Customer1,4875,45285
United States,Chicago,101516,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45203
United States,Chicago,101515,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45233
United States,San Diego,101514,Fresh Packaged,FP3055,52,Retail,Kern,Delivery,Customer1,6500,45234
United States,San Diego,101513,Healthy Beverage,HB1016,78,Retail,Kern,Delivery,Customer1,9750,45245
United States,Fort Worth,101512,Fresh Packaged,FP2020,252,Ecomm,Kern,Delivery,Customer2,31500,45219
United States,Fort Worth,101511,Organic Beauty,OY2545,244,Ecomm,Kern,Delivery,Customer2,30500,45242
United States,Fort Worth,101510,Organic Pet,OP8025,42,Ecomm,Kern,Delivery,Customer2,5250,45223
United States,Fort Worth,101509,Fresh Packaged,FP3055,234,Ecomm,Kern,Delivery,Customer2,29250,45206
United States,Fort Worth,101508,Healthy Beverage,HB1016,332,Ecomm,Kern,Delivery,Customer2,41500,45273
United States,Charlotte,101507,Organic Pet,OP8025,42,Ecomm,Kern,Delivery,Customer2,5250,45244
United States,Charlotte,101506,Fresh Packaged,FP3055,16,Ecomm,Kern,Delivery,Customer2,2000,45274
United States,NEW YORK CITY,101505,Fresh Packaged,FP2020,30,Retail,Kern,Delivery,Customer1,3750,45223
United States,NEW YORK CITY,101504,Organic Beauty,OY2545,58,Retail,Kern,Delivery,Customer1,7250,45259
United States,NEW YORK CITY,101503,Organic Pet,OP8025,54,Retail,Kern,Delivery,Customer1,6750,45283
United States,NEW YORK CITY,101502,Fresh Packaged,FP3055,41,Retail,Kern,Delivery,Customer1,5125,45273
United States,NEW YORK CITY,101501,Healthy Beverage,HB1016,182,Retail,Kern,Delivery,Customer1,22750,45262
United States,Chicago,101500,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45283
United States,San Diego,101499,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45287
United States,San Diego,101498,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45249
United States,San Diego,101497,Fresh Packaged,FP3055,117,Retail,Kern,Delivery,Customer1,14625,45279
United States,San Diego,101496,Healthy Beverage,HB1016,39,Retail,Kern,Delivery,Customer1,4875,45276
United States,Baltimore,101495,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45220
United States,Baltimore,101494,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45215
United States,Baltimore,101493,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45227
United States,Baltimore,101492,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45208
United States,Nashville,101491,Fresh Packaged,FP2020,4,Major Distributor,Kern,Delivery,Customer3,500,45238
United States,Nashville,101490,Organic Pet,OP8025,2,Major Distributor,Kern,Delivery,Customer3,250,45202
United States,Nashville,101489,Fresh Packaged,FP3055,26,Major Distributor,Kern,Delivery,Customer3,3250,45232
United States,Nashville,101488,Healthy Beverage,HB1016,4,Major Distributor,Kern,Delivery,Customer3,500,45269
United States,El Paso,101487,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45239
United States,NEW YORK CITY,101486,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45274
United States,NEW YORK CITY,101485,Organic Beauty,OY2545,28,Retail,Kern,Delivery,Customer1,3500,45244
United States,NEW YORK CITY,101484,Fresh Packaged,FP3055,52,Retail,Kern,Delivery,Customer1,6500,45288
United States,NEW YORK CITY,101483,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45247
United States,Detroit,101482,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45220
United States,Detroit,101481,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45269
United States,Detroit,101480,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45258
United States,Phoenix,101479,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45266
United States,Phoenix,101478,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45202
United States,Phoenix,101477,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45270
United States,San Diego,101476,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45254
United States,San Diego,101475,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45209
United States,San Diego,101474,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45289
United States,San Diego,101473,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45261
United States,Jacksonville,101472,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer2,6500,45273
United States,Jacksonville,101471,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45242
United States,Jacksonville,101470,Fresh Packaged,FP3055,52,Ecomm,Kern,Delivery,Customer2,6500,45239
United States,Jacksonville,101469,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45254
United States,Columbus,101468,Fresh Packaged,FP2020,17,Ecomm,Kern,Delivery,Customer2,2125,45226
United States,Columbus,101467,Organic Beauty,OY2545,22,Ecomm,Kern,Delivery,Customer2,2750,45216
United States,Columbus,101466,Fresh Packaged,FP3055,20,Ecomm,Kern,Delivery,Customer2,2500,45219
United States,Columbus,101465,Healthy Beverage,HB1016,4,Ecomm,Kern,Delivery,Customer2,500,45245
United States,Seattle,101464,Fresh Packaged,FP2020,9,Major Distributor,Kern,Delivery,Customer3,1125,45248
United States,Seattle,101463,Organic Beauty,OY2545,9,Major Distributor,Kern,Delivery,Customer3,1125,45234
United States,Seattle,101462,Fresh Packaged,FP3055,9,Major Distributor,Kern,Delivery,Customer3,1125,45273
United States,Dallas,101461,Organic Beauty,OY2545,9,Retail,Kern,Delivery,Customer1,1125,45273
United States,Dallas,101460,Organic Pet,OP8025,2,Retail,Kern,Delivery,Customer1,250,45217
United States,Dallas,101459,Healthy Beverage,HB1016,27,Retail,Kern,Delivery,Customer1,3375,45271
United States,NEW YORK CITY,101458,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45280
United States,NEW YORK CITY,101457,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45284
United States,NEW YORK CITY,101456,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45216
United States,NEW YORK CITY,101455,Fresh Packaged,FP3055,20,Retail,Kern,Delivery,Customer1,2500,45245
United States,NEW YORK CITY,101454,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45218
United States,Detroit,101453,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45257
United States,Detroit,101452,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45246
United States,San Diego,101451,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45276
United States,San Diego,101450,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45259
United States,San Diego,101449,Fresh Packaged,FP3055,5,Retail,Kern,Delivery,Customer1,625,45259
United States,San Diego,101448,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45218
United States,Charlotte,101447,Fresh Packaged,FP2020,4,Ecomm,Kern,Delivery,Customer2,500,45215
United States,Charlotte,101446,Organic Beauty,OY2545,12,Ecomm,Kern,Delivery,Customer2,1500,45266
United States,Charlotte,101445,Organic Pet,OP8025,20,Ecomm,Kern,Delivery,Customer2,2500,45283
United States,Charlotte,101444,Fresh Packaged,FP3055,8,Ecomm,Kern,Delivery,Customer2,1000,45234
United States,Charlotte,101443,Healthy Beverage,HB1016,14,Ecomm,Kern,Delivery,Customer2,1750,45228
United States,Dallas,101442,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45257
United States,Dallas,101441,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45277
United States,Milwaukee,101440,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45281
United States,Milwaukee,101439,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45230
United States,Milwaukee,101438,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45283
United States,Milwaukee,101437,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45243
United States,El Paso,101436,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45252
United States,NEW YORK CITY,101435,Fresh Packaged,FP2020,42,Retail,Kern,Delivery,Customer1,5250,45263
United States,NEW YORK CITY,101434,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45257
United States,NEW YORK CITY,101433,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45246
United States,NEW YORK CITY,101432,Fresh Packaged,FP3055,53,Retail,Kern,Delivery,Customer1,6625,45240
United States,NEW YORK CITY,101431,Healthy Beverage,HB1016,78,Retail,Kern,Delivery,Customer1,9750,45259
United States,Detroit,101430,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45201
United States,Detroit,101429,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45281
United States,Detroit,101428,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45264
United States,San Diego,101427,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45208
United States,San Diego,101426,Healthy Beverage,HB1016,39,Retail,Kern,Delivery,Customer1,4875,45282
United States,Nashville,101425,Fresh Packaged,FP2020,14,Major Distributor,Kern,Delivery,Customer3,1750,45261
United States,Nashville,101424,Organic Beauty,OY2545,15,Major Distributor,Kern,Delivery,Customer3,1875,45210
United States,Nashville,101423,Organic Pet,OP8025,18,Major Distributor,Kern,Delivery,Customer3,2250,45220
United States,Nashville,101422,Fresh Packaged,FP3055,9,Major Distributor,Kern,Delivery,Customer3,1125,45289
United States,Nashville,101421,Healthy Beverage,HB1016,14,Major Distributor,Kern,Delivery,Customer3,1750,45272
United States,Fort Worth,101420,Fresh Packaged,FP2020,68,Ecomm,Kern,Delivery,Customer2,8500,45249
United States,Fort Worth,101419,Organic Beauty,OY2545,70,Ecomm,Kern,Delivery,Customer2,8750,45252
United States,Fort Worth,101418,Fresh Packaged,FP3055,74,Ecomm,Kern,Delivery,Customer2,9250,45288
United States,Fort Worth,101417,Healthy Beverage,HB1016,96,Ecomm,Kern,Delivery,Customer2,12000,45233
United States,NEW YORK CITY,101416,Fresh Packaged,FP2020,36,Retail,Kern,Delivery,Customer1,4500,45221
United States,NEW YORK CITY,101415,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45225
United States,NEW YORK CITY,101414,Organic Pet,OP8025,40,Retail,Kern,Delivery,Customer1,5000,45224
United States,NEW YORK CITY,101413,Fresh Packaged,FP3055,54,Retail,Kern,Delivery,Customer1,6750,45272
United States,NEW YORK CITY,101412,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45237
United States,San Diego,101411,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45240
United States,San Diego,101410,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45245
United States,San Diego,101409,Fresh Packaged,FP2020,39,Retail,Kern,Delivery,Customer1,4875,45224
United States,Dallas,101408,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer2,6500,45227
United States,NEW YORK CITY,101407,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer2,6500,45222
United States,NEW YORK CITY,101406,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer2,6500,45265
United States,Louisville,101405,Fresh Packaged,FP2020,22,Ecomm,Kern,Delivery,Customer2,2750,45285
United States,Louisville,101404,Organic Beauty,OY2545,10,Ecomm,Kern,Delivery,Customer2,1250,45287
United States,Louisville,101403,Healthy Beverage,HB1016,28,Ecomm,Kern,Delivery,Customer2,3500,45255
United States,Indianapolis,101402,Fresh Packaged,FP2020,6,Ecomm,Kern,Delivery,Customer2,750,45244
United States,Indianapolis,101401,Organic Beauty,OY2545,40,Ecomm,Kern,Delivery,Customer2,5000,45227
United States,Indianapolis,101400,Fresh Packaged,FP3055,36,Ecomm,Kern,Delivery,Customer2,4500,45206
United States,Austin,101399,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer2,6500,45285
United States,Austin,101398,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45217
United States,Austin,101397,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45277
United States,Miami,101396,Fresh Packaged,FP2020,60,Major Distributor,Kern,Delivery,Customer5,7500,45288
United States,Miami,101395,Organic Beauty,OY2545,50,Major Distributor,Kern,Delivery,Customer5,6250,45233
United States,Miami,101394,Fresh Packaged,FP3055,40,Major Distributor,Kern,Delivery,Customer5,5000,45252
United States,Miami,101393,Healthy Beverage,HB1016,60,Major Distributor,Kern,Delivery,Customer5,7500,45246
United States,El Paso,101392,Organic Beauty,OY2545,2,Retail,Kern,Delivery,Customer1,250,45251
United States,El Paso,101391,Healthy Beverage,HB1016,78,Retail,Kern,Delivery,Customer1,9750,45266
United States,NEW YORK CITY,101390,Fresh Packaged,FP2020,65,Retail,Kern,Delivery,Customer1,8125,45267
United States,NEW YORK CITY,101389,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45283
United States,NEW YORK CITY,101388,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45205
United States,NEW YORK CITY,101387,Fresh Packaged,FP3055,13,Retail,Kern,Delivery,Customer1,1625,45235
United States,NEW YORK CITY,101386,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45252
United States,Detroit,101385,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45249
United States,Detroit,101384,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45220
United States,Detroit,101383,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45257
United States,Phoenix,101382,Fresh Packaged,FP2020,6,Retail,Kern,Delivery,Customer1,750,45261
United States,Phoenix,101381,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45228
United States,Phoenix,101380,Organic Pet,OP8025,7,Retail,Kern,Delivery,Customer1,875,45210
United States,Phoenix,101379,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45234
United States,San Diego,101378,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45276
United States,San Diego,101377,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45275
United States,NEW YORK CITY,101376,Fresh Packaged,FP2020,28,Retail,Kern,Delivery,Customer1,3500,45209
United States,NEW YORK CITY,101375,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45284
United States,NEW YORK CITY,101374,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45212
United States,NEW YORK CITY,101373,Fresh Packaged,FP3055,52,Retail,Kern,Delivery,Customer1,6500,45212
United States,Fort Worth,101372,Fresh Packaged,FP2020,88,Ecomm,Kern,Delivery,Customer2,11000,45221
United States,Fort Worth,101371,Organic Beauty,OY2545,56,Ecomm,Kern,Delivery,Customer2,7000,45220
United States,Fort Worth,101370,Organic Pet,OP8025,8,Ecomm,Kern,Delivery,Customer2,1000,45257
United States,Fort Worth,101369,Fresh Packaged,FP3055,74,Ecomm,Kern,Delivery,Customer2,9250,45233
United States,Fort Worth,101368,Healthy Beverage,HB1016,104,Ecomm,Kern,Delivery,Customer2,13000,45231
United States,Jacksonville,101367,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer2,6500,45204
United States,Jacksonville,101366,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45255
United States,Jacksonville,101365,Fresh Packaged,FP3055,52,Ecomm,Kern,Delivery,Customer2,6500,45242
United States,Jacksonville,101364,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45283
United States,Nashville,101363,Fresh Packaged,FP2020,3,Major Distributor,Kern,Delivery,Customer3,375,45224
United States,Nashville,101362,Organic Beauty,OY2545,45,Major Distributor,Kern,Delivery,Customer3,5625,45207
United States,Nashville,101361,Organic Pet,OP8025,25,Major Distributor,Kern,Delivery,Customer3,3125,45286
United States,Oakland,101360,Fresh Packaged,FP2020,30,Major Distributor,Kern,Delivery,Customer5,3750,45289
United States,Oakland,101359,Organic Beauty,OY2545,30,Major Distributor,Kern,Delivery,Customer5,3750,45249
